59.84,239.95
60.00,239.85
60.00,240.20
60.24,240.35
59.72,240.08
60.21,239.56
59.88,239.81
59.85,240.23
60.00,239.91
59.97,239.92
60.04,239.81
60.20,240.62
59.69,240.28
60.21,239.64
59.85,239.86
59.84,240.20
59.96,239.86
60.00,239.90
60.17,240.15
60.16,240.08
59.63,240.34
60.03,240.51
60.11,240.27
59.63,239.82
60.15,239.67
60.00,239.48
59.85,239.85
59.88,240.05
59.93,239.89
60.17,239.91
59.97,240.19
59.89,240.62
60.00,239.89
60.15,239.96
60.01,239.38
60.00,239.91
60.00,240.24
60.13,240.39
59.87,240.09
59.98,239.93
60.05,239.42
60.00,240.22
59.99,240.09
59.98,239.58
60.00,239.92
59.92,240.18
60.02,240.25
60.02,239.76
60.04,240.37
60.03,240.21
59.94,239.51
60.00,239.99
59.98,240.15
59.98,240.19
60.02,239.55
60.01,240.23
59.96,239.95
59.99,239.85
59.95,239.82
60.03,240.15
60.01,239.98
59.96,239.90
60.02,239.55
60.04,240.25
59.94,240.20
59.96,240.06
60.00,239.42
60.01,240.17
59.97,240.28
60.01,240.22
59.90,239.57
60.03,239.94
60.13,240.24
60.03,240.64
59.93,240.14
59.98,240.09
60.04,239.54
60.00,239.36
59.99,240.19
60.00,240.40
59.87,238.03
